image_index,beautiful_cat_score,cute_cat_score,lovely_cat_score,charming_cat_score,adorable_cat_score,elegant_cat_score,graceful_cat_score,pretty_cat_score,handsome_cat_score,gorgeous_cat_score,photogenic_cat_score,delightful_cat_score,attractive_cat_score,sweet_cat_score,stunning_cat_score,majestic_cat_score,fluffy_cat_score,playful_cat_score,happy_cat_score,appealing_cat_score,total_score,image_url
53,0.20124726,0.06054295,0.52548534,0.14434923,0.19375747,0.5908599,0.86588746,0.14544909,0.92640394,0.3658363,0.16436996,0.53348434,0.15254515,0.09322959,0.5502628,0.26623693,0.12369769,0.005110756,0.2790792,0.1793612,6.367197,https://storage.googleapis.com/pretty_cats/image_53.jpg
54,0.22153881,0.1794859,0.82516474,0.49264434,0.0748758,0.1279756,0.46174625,0.21046315,0.6936963,0.20269182,0.56407315,0.93088406,0.61733514,0.15012029,0.29900324,0.34065053,0.36783782,0.37105694,0.83908963,0.40161034,8.371943,https://storage.googleapis.com/pretty_cats/image_54.jpg
55,0.78898394,0.6363372,0.41923645,0.6785816,0.84008455,0.451908,0.5878927,0.34221122,0.52839464,0.67674637,0.7535552,0.83334255,0.5034055,0.7490969,0.696365,0.12652293,0.4046168,0.69030553,0.5302983,0.8102312,12.048117,https://storage.googleapis.com/pretty_cats/image_55.jpg
56,0.4503358,0.3531066,0.42221984,0.28930113,0.31557116,0.7948118,0.45975494,0.29506803,0.062434234,0.11264871,0.15112613,0.8284433,0.16978462,0.4275545,0.13548544,0.025271988,0.11831306,0.740434,0.40735918,0.32524467,6.8842688,https://storage.googleapis.com/pretty_cats/image_56.jpg
57,0.9496011,0.7551041,0.9024756,0.93693703,0.97069913,0.8792588,0.71300405,0.7654828,0.94353515,0.8261717,0.8938867,0.8188392,0.76119125,0.84552014,0.9889498,0.5058181,0.29094428,0.82098275,0.84726125,0.7595572,16.17522,https://storage.googleapis.com/pretty_cats/image_57.jpg
58,0.522215,0.13837445,0.6330288,0.46741912,0.5218138,0.31700778,0.56882614,0.8144895,0.4082961,0.22076608,0.8030948,0.5086656,0.93308026,0.57171243,0.6267531,0.64016366,0.18358076,0.77347517,0.8642534,0.815279,11.3322935,https://storage.googleapis.com/pretty_cats/image_58.jpg
59,0.90231377,0.54739225,0.67470556,0.8051494,0.2958756,0.90730774,0.8334721,0.3202605,0.28216645,0.707274,0.74202615,0.8295071,0.4883916,0.5622619,0.89872766,0.6761105,0.6111685,0.57154334,0.4594238,0.3336635,12.448743,https://storage.googleapis.com/pretty_cats/image_59.jpg
60,0.91293657,0.94368887,0.9635446,0.6879302,0.95356387,0.038101446,0.11471517,0.5905011,0.4064777,0.80209905,0.7360713,0.92777383,0.52132934,0.91311496,0.902867,0.24806286,0.6973493,0.92503667,0.733344,0.57441247,13.59292,https://storage.googleapis.com/pretty_cats/image_60.jpg
61,0.58544147,0.6848139,0.7400984,0.5370523,0.8400976,0.4956752,0.6002048,0.642687,0.7345969,0.41632152,0.82855606,0.85720176,0.58995956,0.813547,0.7959426,0.47200513,0.6658291,0.5215349,0.7097678,0.5159229,13.047255,https://storage.googleapis.com/pretty_cats/image_61.jpg
62,0.86856115,0.46618864,0.5091809,0.6381397,0.45560777,0.7794222,0.5111952,0.19049129,0.26965192,0.44103906,0.33151823,0.63334644,0.6159243,0.47151175,0.82708853,0.4295565,0.86967844,0.26819244,0.5307329,0.5914601,10.698488,https://storage.googleapis.com/pretty_cats/image_62.jpg
63,0.4551532,0.31526968,0.55470276,0.26996228,0.08547208,0.54694515,0.6711886,0.07723729,0.5707791,0.2817359,0.0986974,0.56719977,0.11852072,0.14237833,0.06728767,0.13577794,0.52459973,0.78136325,0.64492166,0.74966896,7.6588616,https://storage.googleapis.com/pretty_cats/image_63.jpg
64,0.7136386,0.7510752,0.49064413,0.69974834,0.32664472,0.7506145,0.5914412,0.47903815,0.28208107,0.491086,0.13864051,0.6242121,0.12773803,0.5551658,0.5256884,0.3111631,0.79425037,0.6317873,0.34733906,0.45197272,10.083969,https://storage.googleapis.com/pretty_cats/image_64.jpg
65,0.83092874,0.3658929,0.50327295,0.63239944,0.3832102,0.95847404,0.7367485,0.20759284,0.81004786,0.48202714,0.8313611,0.81988996,0.7882485,0.31645137,0.42543927,0.7657258,0.83585364,0.05704461,0.1770915,0.6139434,11.541644,https://storage.googleapis.com/pretty_cats/image_65.jpg
66,0.7710829,0.52677166,0.79999346,0.46992743,0.13935201,0.39460325,0.39071512,0.7212277,0.06255559,0.6397387,0.3945016,0.5373738,0.3802086,0.55005467,0.81075007,0.07359516,0.13428868,0.9876381,0.7831633,0.32208356,9.889625,https://storage.googleapis.com/pretty_cats/image_66.jpg
67,0.55604744,0.56584984,0.39885452,0.74251395,0.49095637,0.35101992,0.34258398,0.29241887,0.07866158,0.2142512,0.5696876,0.47488374,0.15098819,0.47832277,0.7699699,0.0483811,0.25775447,0.31532118,0.052578084,0.18911214,7.3401566,https://storage.googleapis.com/pretty_cats/image_67.jpg
68,0.35071924,0.13607118,0.3927862,0.17847942,0.23356225,0.3594173,0.60400665,0.2739502,0.7466694,0.19270754,0.28226265,0.5988003,0.20664003,0.20322993,0.38109,0.30705762,0.5864433,0.014548386,0.1742848,0.2510243,6.4737506,https://storage.googleapis.com/pretty_cats/image_68.jpg
69,0.51033396,0.21007073,0.687125,0.23397155,0.22393575,0.68224674,0.6450203,0.30462438,0.38655537,0.23914486,0.3290476,0.7470638,0.7524591,0.114168145,0.26937553,0.5008359,0.36805204,0.33110878,0.6972619,0.7214064,8.953807,https://storage.googleapis.com/pretty_cats/image_69.jpg
70,0.66983557,0.2906823,0.47947988,0.49622402,0.3770912,0.6544963,0.61708456,0.3449445,0.77125347,0.5239066,0.52239394,0.5634089,0.37282628,0.20691375,0.79295474,0.30729792,0.6110185,0.056689437,0.07467944,0.28784794,9.0210285,https://storage.googleapis.com/pretty_cats/image_70.jpg
71,0.33227316,0.25039047,0.5608536,0.31248924,0.39390856,0.0523142,0.16624904,0.32587746,0.17503487,0.1428672,0.118646726,0.2699514,0.099608,0.40257376,0.27435023,0.098739825,0.06022932,0.7213661,0.6297617,0.508608,5.896092,https://storage.googleapis.com/pretty_cats/image_71.jpg
72,0.80750483,0.64967763,0.58032185,0.2922768,0.3244427,0.30271387,0.59025574,0.43270987,0.35609493,0.7443494,0.5252894,0.80450314,0.26674098,0.62446934,0.6773148,0.066649824,0.5874324,0.85320973,0.8169755,0.35825133,10.661184,https://storage.googleapis.com/pretty_cats/image_72.jpg
73,0.39697096,0.25710005,0.3134276,0.22069947,0.1747302,0.20703366,0.24983668,0.16741477,0.76747817,0.21529724,0.11860962,0.36823708,0.23962726,0.46307528,0.2892964,0.31062862,0.5266704,0.03190519,0.20825914,0.3013311,5.8276286,https://storage.googleapis.com/pretty_cats/image_73.jpg
74,0.653396,0.39938834,0.44532317,0.42324618,0.5162768,0.95109665,0.84435934,0.41700673,0.7228225,0.7288097,0.18251088,0.6798844,0.20606622,0.6489862,0.73615354,0.3244611,0.52843744,0.03562399,0.60407144,0.27036732,10.318288,https://storage.googleapis.com/pretty_cats/image_74.jpg
75,0.8308382,0.65017056,0.7075156,0.85731536,0.56402344,0.57585776,0.6038534,0.82852894,0.74385834,0.7619027,0.87580425,0.6921078,0.82692564,0.8185369,0.92854774,0.8852848,0.31620428,0.74816835,0.7929478,0.37342986,14.381821,https://storage.googleapis.com/pretty_cats/image_75.jpg
76,0.56639284,0.2659784,0.603664,0.46780995,0.15596399,0.16889603,0.27688372,0.22268693,0.6459256,0.3191554,0.5057509,0.60247505,0.21957047,0.53300196,0.59513324,0.03666908,0.42162904,0.26912484,0.42249534,0.36167273,7.6608796,https://storage.googleapis.com/pretty_cats/image_76.jpg
77,0.87700236,0.7444739,0.7623004,0.7934822,0.65557593,0.6962577,0.28818825,0.5762351,0.38411632,0.67649215,0.8835427,0.7514768,0.4881571,0.5636923,0.88491106,0.36008725,0.23115866,0.9437681,0.16073093,0.47903,12.200681,https://storage.googleapis.com/pretty_cats/image_77.jpg
78,0.80060005,0.32917646,0.5373079,0.74639475,0.71084356,0.46413535,0.7487088,0.59058,0.7244619,0.53124595,0.6745251,0.720417,0.43013754,0.56360364,0.91174644,0.20109981,0.47506592,0.5928535,0.8262842,0.71288145,12.292069,https://storage.googleapis.com/pretty_cats/image_78.jpg
79,0.9260908,0.1471423,0.7482345,0.8956796,0.879685,0.21523376,0.84969974,0.5518813,0.94240534,0.58728445,0.6976431,0.79203916,0.56748164,0.4466338,0.907076,0.613536,0.9041336,0.5419955,0.96059376,0.7300403,13.904511,https://storage.googleapis.com/pretty_cats/image_79.jpg
80,0.9724793,0.8360875,0.56792957,0.9485727,0.641818,0.6643608,0.6615237,0.7699604,0.04284069,0.85914195,0.86889,0.7276399,0.83401144,0.8783636,0.9847779,0.15774661,0.67971545,0.92806655,0.37676015,0.8082124,14.208897,https://storage.googleapis.com/pretty_cats/image_80.jpg
81,0.5151831,0.2063144,0.6044896,0.21978526,0.39360353,0.8436457,0.9207916,0.50847733,0.8811607,0.6980348,0.22480708,0.6755134,0.29244253,0.4267667,0.8120113,0.6156061,0.2885985,0.05262732,0.68853873,0.37182644,10.240224,https://storage.googleapis.com/pretty_cats/image_81.jpg
82,0.79081535,0.5792121,0.6902986,0.7134523,0.745664,0.42179137,0.76334316,0.18721713,0.37465394,0.6262153,0.18163376,0.9077119,0.09133776,0.7421514,0.7054534,0.06856222,0.41602305,0.44800976,0.70747775,0.47438625,10.635411,https://storage.googleapis.com/pretty_cats/image_82.jpg
83,0.910113,0.7902826,0.7838266,0.9538208,0.6757855,0.37576285,0.6012754,0.86762816,0.6012877,0.7437519,0.8230391,0.78135866,0.8389714,0.86525744,0.9399448,0.4825172,0.35236412,0.9322369,0.829363,0.5076364,14.656224,https://storage.googleapis.com/pretty_cats/image_83.jpg
84,0.43972057,0.39215222,0.35775596,0.6871127,0.21723014,0.94198126,0.78229237,0.16107781,0.22119325,0.1664752,0.5900592,0.4961143,0.7302598,0.35968563,0.4566781,0.5695964,0.7884391,0.37643462,0.32208562,0.91938597,9.975729,https://storage.googleapis.com/pretty_cats/image_84.jpg
85,0.9582316,0.62802833,0.79337215,0.8637868,0.8370794,0.89971405,0.8637437,0.77898115,0.77996314,0.9294014,0.8502964,0.87793046,0.7719486,0.76172864,0.97589725,0.45822465,0.45211634,0.92563367,0.81240845,0.70730674,15.925792,https://storage.googleapis.com/pretty_cats/image_85.jpg
86,0.93590635,0.91687495,0.9404273,0.8925345,0.9843435,0.1315626,0.3889385,0.9436088,0.6582802,0.9341215,0.9187025,0.8107074,0.6135921,0.9676789,0.9875235,0.09930256,0.6472606,0.9454032,0.45723233,0.51313055,14.687131,https://storage.googleapis.com/pretty_cats/image_86.jpg
87,0.801095,0.747757,0.42379662,0.8193666,0.8109706,0.70075965,0.69834316,0.46332902,0.6406578,0.43215138,0.6262996,0.82054925,0.2723839,0.8752284,0.5056031,0.10975366,0.5920605,0.7830376,0.8443516,0.5505281,12.518021,https://storage.googleapis.com/pretty_cats/image_87.jpg
88,0.78434646,0.5395879,0.48677468,0.72017807,0.19397028,0.85694516,0.6184866,0.24170712,0.30949348,0.24186131,0.9149671,0.5563426,0.7175391,0.8094816,0.7303928,0.16853677,0.47638983,0.5721812,0.5758354,0.5316938,11.046711,https://storage.googleapis.com/pretty_cats/image_88.jpg
89,0.7463275,0.53559613,0.6969039,0.7949007,0.23662132,0.9679303,0.85014427,0.094843775,0.8596189,0.71066636,0.23523155,0.9038191,0.5540063,0.397519,0.5215625,0.33301502,0.40674186,0.462098,0.6951566,0.5455765,11.548279,https://storage.googleapis.com/pretty_cats/image_89.jpg
90,0.8850997,0.91564804,0.56294066,0.47326207,0.79730356,0.029721292,0.040967166,0.15321332,0.044214666,0.65739495,0.17464194,0.57067955,0.087922156,0.6225983,0.62898266,0.00430606,0.3197699,0.7914838,0.1819498,0.7946805,8.736779,https://storage.googleapis.com/pretty_cats/image_90.jpg
91,0.9445272,0.8799074,0.8950644,0.89266324,0.8086142,0.7231441,0.38243648,0.6115057,0.2089134,0.6970163,0.943348,0.9573356,0.8654161,0.96077114,0.95565015,0.43244115,0.8760753,0.99236417,0.9783919,0.76640195,15.771988,https://storage.googleapis.com/pretty_cats/image_91.jpg
92,0.58846885,0.25854164,0.5980605,0.3613315,0.40707833,0.41516557,0.7923962,0.52819073,0.8729479,0.6848188,0.4837651,0.7662789,0.5908797,0.60041946,0.71410424,0.43610558,0.8308457,0.18998237,0.85093594,0.46372172,11.434038,https://storage.googleapis.com/pretty_cats/image_92.jpg
93,0.96642345,0.8601706,0.8955296,0.9592304,0.9583146,0.38230675,0.5794306,0.88023144,0.79740953,0.901435,0.97232133,0.6652211,0.8158419,0.934323,0.9893941,0.7789832,0.69125277,0.92459327,0.68659174,0.3466497,15.985655,https://storage.googleapis.com/pretty_cats/image_93.jpg
94,0.5217496,0.5109245,0.5998208,0.47555012,0.66747713,0.55038035,0.623346,0.6568943,0.7181634,0.47270963,0.20669726,0.17842907,0.15191968,0.6082569,0.8333328,0.07546041,0.26038575,0.38042936,0.14059922,0.35885185,8.991378,https://storage.googleapis.com/pretty_cats/image_94.jpg
95,0.86573833,0.6482563,0.823108,0.9594708,0.49657828,0.42257258,0.8550509,0.6174671,0.6763766,0.7092784,0.9395528,0.70427895,0.5637856,0.7104502,0.9674141,0.9631401,0.59457284,0.7236647,0.9324882,0.39059162,14.563836,https://storage.googleapis.com/pretty_cats/image_95.jpg
96,0.87116516,0.88387764,0.8029379,0.524124,0.8869872,0.20240779,0.30282262,0.83240354,0.39969358,0.7870096,0.49490944,0.7449753,0.3588962,0.75504345,0.6631012,0.762375,0.5936272,0.85672736,0.14481227,0.52910894,12.397005,https://storage.googleapis.com/pretty_cats/image_96.jpg
97,0.59129834,0.74643296,0.7524097,0.35912925,0.30351,0.37554455,0.091075644,0.16455685,0.13975166,0.3491148,0.038243465,0.3912183,0.0916374,0.45183006,0.3376018,0.0018309349,0.008291355,0.72528434,0.22730447,0.44939876,6.5954647,https://storage.googleapis.com/pretty_cats/image_97.jpg
98,0.75228566,0.74788076,0.82931817,0.81513333,0.7820389,0.5007973,0.20814812,0.9022481,0.17642897,0.26788485,0.33697423,0.60516477,0.40524092,0.6350863,0.75027156,0.082307376,0.44642448,0.9820386,0.4454669,0.35586056,11.026999,https://storage.googleapis.com/pretty_cats/image_98.jpg
99,0.35103294,0.27610382,0.30071908,0.3669224,0.6554528,0.3529698,0.777394,0.17703728,0.8781376,0.23530431,0.46793625,0.2642104,0.15151241,0.34524754,0.70673156,0.4415855,0.60061437,0.016998436,0.28315884,0.44666302,8.095733,https://storage.googleapis.com/pretty_cats/image_99.jpg
100,0.42442968,0.3839223,0.76577127,0.70009327,0.8231941,0.81161827,0.80047154,0.3088661,0.6028537,0.11100966,0.840616,0.84278107,0.56534934,0.57367283,0.88364,0.6004039,0.24797249,0.76828766,0.99613345,0.87396336,12.925051,https://storage.googleapis.com/pretty_cats/image_100.jpg
101,0.7050403,0.20665036,0.7610491,0.6339478,0.5271511,0.54675376,0.66048986,0.54041415,0.8605347,0.72357696,0.53407294,0.3667195,0.3643896,0.2923127,0.9318444,0.7157959,0.49510974,0.06889329,0.36712444,0.34070706,10.642577,https://storage.googleapis.com/pretty_cats/image_101.jpg
102,0.8345492,0.4561003,0.57277554,0.17218544,0.48800746,0.6730905,0.3137322,0.771688,0.57659227,0.7296379,0.14864625,0.196636,0.2213188,0.64725053,0.39005286,0.6597088,0.5087362,0.49634418,0.17075147,0.51039875,9.538204,https://storage.googleapis.com/pretty_cats/image_102.jpg
103,0.49312204,0.33181334,0.13364583,0.16635297,0.12276129,0.78778553,0.81736845,0.101113796,0.25005266,0.1417045,0.08525108,0.75123096,0.23169434,0.41242474,0.04543763,0.29040748,0.6097974,0.0994118,0.83849597,0.5992094,7.3090816,https://storage.googleapis.com/pretty_cats/image_103.jpg
104,0.89618003,0.34107435,0.48424765,0.6902953,0.43044657,0.89387983,0.83069855,0.46936014,0.8900332,0.91073155,0.3136866,0.6478182,0.36094952,0.594686,0.9128857,0.8248533,0.5811778,0.17289099,0.64938277,0.39581951,12.291096,https://storage.googleapis.com/pretty_cats/image_104.jpg
105,0.89049804,0.71038705,0.51543653,0.8772808,0.773747,0.7793353,0.6562626,0.5644586,0.873271,0.717133,0.8524083,0.6103414,0.84665376,0.77629125,0.91102785,0.6560388,0.87586725,0.80213356,0.39935222,0.6676938,14.755617,https://storage.googleapis.com/pretty_cats/image_105.jpg
106,0.884801,0.4739183,0.56013334,0.6033673,0.52722716,0.4171959,0.85367036,0.5114435,0.10887286,0.7679782,0.22114134,0.7080631,0.22693048,0.7610012,0.50628006,0.08662225,0.62255883,0.23857376,0.7513978,0.53351516,10.364693,https://storage.googleapis.com/pretty_cats/image_106.jpg
107,0.8164501,0.2548989,0.65871644,0.7327465,0.5358305,0.72723716,0.87069416,0.79237545,0.9172575,0.8111451,0.45103934,0.7563238,0.49362123,0.7100856,0.8955443,0.31705195,0.30635193,0.40860304,0.6882749,0.35844254,12.502689,https://storage.googleapis.com/pretty_cats/image_107.jpg
108,0.7673853,0.33755788,0.5143188,0.6151159,0.4526843,0.39925525,0.54680717,0.7807108,0.26471016,0.17122759,0.7101562,0.40896353,0.5545138,0.6587091,0.4812838,0.299026,0.50435245,0.7177752,0.8774741,0.43855506,10.500582,https://storage.googleapis.com/pretty_cats/image_108.jpg
109,0.8619127,0.6254189,0.32072324,0.6717532,0.69602287,0.46993217,0.6689149,0.8559513,0.2538361,0.61854196,0.41049132,0.53788495,0.14039999,0.6142702,0.5858279,0.21927415,0.25885767,0.747884,0.46931502,0.626642,10.653854,https://storage.googleapis.com/pretty_cats/image_109.jpg
110,0.8745135,0.7206383,0.8356827,0.7589401,0.8411402,0.3195057,0.6249058,0.7217302,0.4909702,0.747472,0.8524949,0.6889342,0.5747346,0.815713,0.95790523,0.06034646,0.49641138,0.9298356,0.56297207,0.32477182,13.199617,https://storage.googleapis.com/pretty_cats/image_110.jpg
111,0.74613357,0.47164148,0.68650514,0.61281663,0.70569515,0.27051035,0.64836854,0.4804182,0.69184923,0.8140369,0.378403,0.74579567,0.47174418,0.5195946,0.65418357,0.25277904,0.95055115,0.1468111,0.19992632,0.5726807,11.020444,https://storage.googleapis.com/pretty_cats/image_111.jpg
112,0.2980694,0.27019843,0.42517677,0.36168417,0.7045482,0.42477128,0.71625346,0.584147,0.4426059,0.15835857,0.6394142,0.75711495,0.59441745,0.30706492,0.8248585,0.34054515,0.5295062,0.6644506,0.7921837,0.69398564,10.529355,https://storage.googleapis.com/pretty_cats/image_112.jpg
113,0.851119,0.8904031,0.5728521,0.63246065,0.82495826,0.7079638,0.54869,0.53609467,0.31254005,0.73312277,0.45200673,0.9202372,0.23355815,0.9436756,0.7517784,0.24523644,0.5737204,0.8170972,0.6046315,0.46992266,12.622068,https://storage.googleapis.com/pretty_cats/image_113.jpg
114,0.5200217,0.72817034,0.39900225,0.61573565,0.7116071,0.09094784,0.23751064,0.5995827,0.3699773,0.4743092,0.4333767,0.14165463,0.25739083,0.75744516,0.72627205,0.10101417,0.19514734,0.17149329,0.33984387,0.46006194,8.3305645,https://storage.googleapis.com/pretty_cats/image_114.jpg
115,0.31684384,0.14075464,0.6099731,0.20597105,0.2785595,0.3962639,0.79507107,0.20089337,0.86649454,0.33001897,0.16780916,0.53597236,0.15323387,0.17453308,0.48730648,0.12970601,0.20280744,0.08198667,0.3577279,0.24278127,6.6747084,https://storage.googleapis.com/pretty_cats/image_115.jpg
116,0.3940188,0.3818312,0.8112944,0.45422345,0.53861254,0.13718802,0.39817882,0.12958033,0.33352613,0.40009224,0.35416907,0.8945165,0.30191612,0.7951347,0.26441178,0.049878556,0.047860224,0.71874326,0.9159142,0.41460344,8.735693,https://storage.googleapis.com/pretty_cats/image_116.jpg
117,0.83989894,0.32174298,0.6684175,0.4950978,0.30840054,0.8508234,0.7310957,0.2869667,0.8907836,0.68800104,0.59408957,0.74297905,0.6090147,0.3531885,0.58741623,0.4276525,0.706905,0.14124486,0.18677549,0.6553916,11.085887,https://storage.googleapis.com/pretty_cats/image_117.jpg
118,0.87015766,0.5729463,0.5700504,0.7034333,0.8027495,0.6990935,0.71635234,0.7215838,0.8104279,0.8299894,0.84713674,0.6897829,0.66984355,0.6768477,0.91056526,0.48084292,0.86582214,0.2684767,0.1594228,0.5197579,13.3852825,https://storage.googleapis.com/pretty_cats/image_118.jpg
119,0.4917591,0.119850464,0.06699295,0.21083833,0.09192661,0.94970185,0.94412404,0.2486799,0.4151457,0.40912074,0.29120642,0.6017449,0.5221984,0.22289038,0.27224025,0.63525516,0.88838226,0.08893566,0.5790341,0.68337405,8.733402,https://storage.googleapis.com/pretty_cats/image_119.jpg
120,0.432186,0.71727186,0.597273,0.062809415,0.46368518,0.10668278,0.21798483,0.28908902,0.2685958,0.103045575,0.13459209,0.43851373,0.12554851,0.84048647,0.24395998,0.052472148,0.35283217,0.15079878,0.80752856,0.6779127,7.0832686,https://storage.googleapis.com/pretty_cats/image_120.jpg
121,0.9425878,0.7417946,0.78347546,0.7221487,0.6054118,0.89912,0.89616066,0.29515374,0.2689058,0.69912165,0.6142453,0.9599208,0.7144864,0.61970866,0.85875374,0.68432456,0.9289461,0.9928316,0.94276977,0.8610604,15.030927,https://storage.googleapis.com/pretty_cats/image_121.jpg
122,0.9154482,0.48000118,0.30709982,0.71135175,0.22201447,0.7702947,0.56571025,0.67300576,0.29101,0.39675686,0.49328032,0.79675645,0.7346739,0.44400108,0.6409792,0.8327351,0.73334146,0.9355968,0.89515716,0.6146899,12.453903,https://storage.googleapis.com/pretty_cats/image_122.jpg
123,0.73046714,0.52448076,0.5093711,0.52805096,0.5045341,0.7305644,0.58163863,0.56167924,0.6141161,0.33596542,0.4720536,0.76467544,0.638808,0.7200454,0.5562367,0.49894857,0.06861034,0.97994995,0.96770346,0.7712323,12.059132,https://storage.googleapis.com/pretty_cats/image_123.jpg
